relative_ms;timestamp_ms;channel;meaning;length;packet_no;changed_bytes;hex;payload_sha256;public_redaction
65111;1786641499134;150B;Motor-/Controllerblock;20;20;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
65324;1786641499347;150D;Zweite Fahrstatistik;20;20;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
66360;1786641500383;1502;Akkuinformationen;16;21;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
66776;1786641500799;1505;BikePerformance / Fahrleistung;18;21;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
66989;1786641501012;1506;Trip / Kilometer & Betriebszähler;16;21;–;00-00-1B-55-00-02-1F-62-00-00-02-BB-00-00-00-00;;
67403;1786641501426;1508;Settings / Licht & Fahrstufe;17;21;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
67641;1786641501664;1509;BatteryChange / Akku-Livestand;11;21;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
67820;1786641501843;150A;MotorUpdate / Motor-Livestand;10;21;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
68035;1786641502058;150B;Motor-/Controllerblock;20;21;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
68261;1786641502284;150D;Zweite Fahrstatistik;20;21;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
69296;1786641503319;1502;Akkuinformationen;16;22;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
69712;1786641503735;1505;BikePerformance / Fahrleistung;18;22;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
69912;1786641503935;1506;Trip / Kilometer & Betriebszähler;16;22;–;00-00-1B-55-00-02-1F-62-00-00-02-BB-00-00-00-00;;
70330;1786641504353;1508;Settings / Licht & Fahrstufe;17;22;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
70543;1786641504566;1509;BatteryChange / Akku-Livestand;11;22;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
70744;1786641504767;150A;MotorUpdate / Motor-Livestand;10;22;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
70960;1786641504983;150B;Motor-/Controllerblock;20;22;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
71162;1786641505185;150D;Zweite Fahrstatistik;20;22;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
72208;1786641506231;1502;Akkuinformationen;16;23;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
72625;1786641506648;1505;BikePerformance / Fahrleistung;18;23;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
72829;1786641506852;1506;Trip / Kilometer & Betriebszähler;16;23;–;00-00-1B-55-00-02-1F-62-00-00-02-BB-00-00-00-00;;
73255;1786641507278;1508;Settings / Licht & Fahrstufe;17;23;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
73457;1786641507480;1509;BatteryChange / Akku-Livestand;11;23;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
73672;1786641507695;150A;MotorUpdate / Motor-Livestand;10;23;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
73873;1786641507896;150B;Motor-/Controllerblock;20;23;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
74109;1786641508132;150D;Zweite Fahrstatistik;20;23;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
75133;1786641509156;1502;Akkuinformationen;16;24;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
75559;1786641509582;1505;BikePerformance / Fahrleistung;18;24;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
75761;1786641509784;1506;Trip / Kilometer & Betriebszähler;16;24;–;00-00-1B-55-00-02-1F-62-00-00-02-BB-00-00-00-00;;
76193;1786641510216;1508;Settings / Licht & Fahrstufe;17;24;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
76381;1786641510404;1509;BatteryChange / Akku-Livestand;11;24;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
76583;1786641510606;150A;MotorUpdate / Motor-Livestand;10;24;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
76798;1786641510821;150B;Motor-/Controllerblock;20;24;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
77022;1786641511045;150D;Zweite Fahrstatistik;20;24;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
78047;1786641512070;1502;Akkuinformationen;16;25;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
78464;1786641512487;1505;BikePerformance / Fahrleistung;18;25;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
78690;1786641512713;1506;Trip / Kilometer & Betriebszähler;16;25;–;00-00-1B-55-00-02-1F-62-00-00-02-BB-00-00-00-00;;
79105;1786641513128;1508;Settings / Licht & Fahrstufe;17;25;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
79296;1786641513319;1509;BatteryChange / Akku-Livestand;11;25;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
79521;1786641513544;150A;MotorUpdate / Motor-Livestand;10;25;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
79746;1786641513769;150B;Motor-/Controllerblock;20;25;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
79924;1786641513947;150D;Zweite Fahrstatistik;20;25;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
80982;1786641515005;1502;Akkuinformationen;16;26;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
81387;1786641515410;1505;BikePerformance / Fahrleistung;18;26;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
81634;1786641515657;1506;Trip / Kilometer & Betriebszähler;16;26;–;00-00-1B-55-00-02-1F-62-00-00-02-BB-00-00-00-00;;
82018;1786641516041;1508;Settings / Licht & Fahrstufe;17;26;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
82220;1786641516243;1509;BatteryChange / Akku-Livestand;11;26;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
82434;1786641516457;150A;MotorUpdate / Motor-Livestand;10;26;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
82638;1786641516661;150B;Motor-/Controllerblock;20;26;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
82852;1786641516875;150D;Zweite Fahrstatistik;20;26;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
83898;1786641517921;1502;Akkuinformationen;16;27;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
84316;1786641518339;1505;BikePerformance / Fahrleistung;18;27;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
84549;1786641518572;1506;Trip / Kilometer & Betriebszähler;16;27;–;00-00-1B-55-00-02-1F-62-00-00-02-BB-00-00-00-00;;
84967;1786641518990;1508;Settings / Licht & Fahrstufe;17;27;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
85145;1786641519168;1509;BatteryChange / Akku-Livestand;11;27;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
85362;1786641519385;150A;MotorUpdate / Motor-Livestand;10;27;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
85562;1786641519585;150B;Motor-/Controllerblock;20;27;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
85776;1786641519799;150D;Zweite Fahrstatistik;20;27;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
86812;1786641520835;1502;Akkuinformationen;16;28;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
87237;1786641521260;1505;BikePerformance / Fahrleistung;18;28;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
87465;1786641521488;1506;Trip / Kilometer & Betriebszähler;16;28;–;00-00-1B-55-00-02-1F-62-00-00-02-BB-00-00-00-00;;
87857;1786641521880;1508;Settings / Licht & Fahrstufe;17;28;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
88082;1786641522105;1509;BatteryChange / Akku-Livestand;11;28;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
88273;1786641522296;150A;MotorUpdate / Motor-Livestand;10;28;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
88485;1786641522508;150B;Motor-/Controllerblock;20;28;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
88710;1786641522733;150D;Zweite Fahrstatistik;20;28;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
89736;1786641523759;1502;Akkuinformationen;16;29;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
90150;1786641524173;1505;BikePerformance / Fahrleistung;18;29;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
90365;1786641524388;1506;Trip / Kilometer & Betriebszähler;16;29;–;00-00-1B-55-00-02-1F-62-00-00-02-BB-00-00-00-00;;
90792;1786641524815;1508;Settings / Licht & Fahrstufe;17;29;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
90983;1786641525006;1509;BatteryChange / Akku-Livestand;11;29;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
91228;1786641525251;150A;MotorUpdate / Motor-Livestand;10;29;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
91410;1786641525433;150B;Motor-/Controllerblock;20;29;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
91625;1786641525648;150D;Zweite Fahrstatistik;20;29;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
92659;1786641526682;1502;Akkuinformationen;16;30;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
93076;1786641527099;1505;BikePerformance / Fahrleistung;18;30;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
93290;1786641527313;1506;Trip / Kilometer & Betriebszähler;16;30;–;00-00-1B-55-00-02-1F-62-00-00-02-BB-00-00-00-00;;
93707;1786641527730;1508;Settings / Licht & Fahrstufe;17;30;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
93919;1786641527942;1509;BatteryChange / Akku-Livestand;11;30;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
94131;1786641528154;150A;MotorUpdate / Motor-Livestand;10;30;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
94324;1786641528347;150B;Motor-/Controllerblock;20;30;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
94539;1786641528562;150D;Zweite Fahrstatistik;20;30;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
95585;1786641529608;1502;Akkuinformationen;16;31;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
96012;1786641530035;1505;BikePerformance / Fahrleistung;18;31;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
96214;1786641530237;1506;Trip / Kilometer & Betriebszähler;16;31;–;00-00-1B-55-00-02-1F-62-00-00-02-BB-00-00-00-00;;
96632;1786641530655;1508;Settings / Licht & Fahrstufe;17;31;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
96845;1786641530868;1509;BatteryChange / Akku-Livestand;11;31;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
97050;1786641531073;150A;MotorUpdate / Motor-Livestand;10;31;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
97250;1786641531273;150B;Motor-/Controllerblock;20;31;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
97466;1786641531489;150D;Zweite Fahrstatistik;20;31;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
98531;1786641532554;1502;Akkuinformationen;16;32;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
98941;1786641532964;1505;BikePerformance / Fahrleistung;18;32;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
99128;1786641533151;1506;Trip / Kilometer & Betriebszähler;16;32;–;00-00-1B-55-00-02-1F-62-00-00-02-BB-00-00-00-00;;
99556;1786641533579;1508;Settings / Licht & Fahrstufe;17;32;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
99772;1786641533795;1509;BatteryChange / Akku-Livestand;11;32;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
99963;1786641533986;150A;MotorUpdate / Motor-Livestand;10;32;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
100187;1786641534210;150B;Motor-/Controllerblock;20;32;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
100376;1786641534399;150D;Zweite Fahrstatistik;20;32;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
101424;1786641535447;1502;Akkuinformationen;16;33;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
101852;1786641535875;1505;BikePerformance / Fahrleistung;18;33;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
102054;1786641536077;1506;Trip / Kilometer & Betriebszähler;16;33;–;00-00-1B-55-00-02-1F-62-00-00-02-BB-00-00-00-00;;
102469;1786641536492;1508;Settings / Licht & Fahrstufe;17;33;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
102672;1786641536695;1509;BatteryChange / Akku-Livestand;11;33;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
102886;1786641536909;150A;MotorUpdate / Motor-Livestand;10;33;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
103113;1786641537136;150B;Motor-/Controllerblock;20;33;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
103303;1786641537326;150D;Zweite Fahrstatistik;20;33;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
104349;1786641538372;1502;Akkuinformationen;16;34;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
104763;1786641538786;1505;BikePerformance / Fahrleistung;18;34;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
104979;1786641539002;1506;Trip / Kilometer & Betriebszähler;16;34;–;00-00-1B-55-00-02-1F-62-00-00-02-BB-00-00-00-00;;
105406;1786641539429;1508;Settings / Licht & Fahrstufe;17;34;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
105600;1786641539623;1509;BatteryChange / Akku-Livestand;11;34;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
105813;1786641539836;150A;MotorUpdate / Motor-Livestand;10;34;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
106036;1786641540059;150B;Motor-/Controllerblock;20;34;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
106230;1786641540253;150D;Zweite Fahrstatistik;20;34;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
107273;1786641541296;1502;Akkuinformationen;16;35;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
107691;1786641541714;1505;BikePerformance / Fahrleistung;18;35;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
107893;1786641541916;1506;Trip / Kilometer & Betriebszähler;16;35;–;00-00-1B-55-00-02-1F-62-00-00-02-BB-00-00-00-00;;
108321;1786641542344;1508;Settings / Licht & Fahrstufe;17;35;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
108523;1786641542546;1509;BatteryChange / Akku-Livestand;11;35;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
108748;1786641542771;150A;MotorUpdate / Motor-Livestand;10;35;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
108940;1786641542963;150B;Motor-/Controllerblock;20;35;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
109154;1786641543177;150D;Zweite Fahrstatistik;20;35;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
110188;1786641544211;1502;Akkuinformationen;16;36;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
110617;1786641544640;1505;BikePerformance / Fahrleistung;18;36;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
110842;1786641544865;1506;Trip / Kilometer & Betriebszähler;16;36;–;00-00-1B-55-00-02-1F-62-00-00-02-BB-00-00-00-00;;
111246;1786641545269;1508;Settings / Licht & Fahrstufe;17;36;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
111448;1786641545471;1509;BatteryChange / Akku-Livestand;11;36;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
111650;1786641545673;150A;MotorUpdate / Motor-Livestand;10;36;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
111863;1786641545886;150B;Motor-/Controllerblock;20;36;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
112077;1786641546100;150D;Zweite Fahrstatistik;20;36;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
113114;1786641547137;1502;Akkuinformationen;16;37;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
113530;1786641547553;1505;BikePerformance / Fahrleistung;18;37;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
113744;1786641547767;1506;Trip / Kilometer & Betriebszähler;16;37;–;00-00-1B-55-00-02-1F-62-00-00-02-BB-00-00-00-00;;
114160;1786641548183;1508;Settings / Licht & Fahrstufe;17;37;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
114361;1786641548384;1509;BatteryChange / Akku-Livestand;11;37;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
114575;1786641548598;150A;MotorUpdate / Motor-Livestand;10;37;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
114788;1786641548811;150B;Motor-/Controllerblock;20;37;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
114993;1786641549016;150D;Zweite Fahrstatistik;20;37;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
116038;1786641550061;1502;Akkuinformationen;16;38;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
116459;1786641550482;1505;BikePerformance / Fahrleistung;18;38;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
116670;1786641550693;1506;Trip / Kilometer & Betriebszähler;16;38;–;00-00-1B-55-00-02-1F-62-00-00-02-BB-00-00-00-00;;
117082;1786641551105;1508;Settings / Licht & Fahrstufe;17;38;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
117297;1786641551320;1509;BatteryChange / Akku-Livestand;11;38;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
117502;1786641551525;150A;MotorUpdate / Motor-Livestand;10;38;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
117701;1786641551724;150B;Motor-/Controllerblock;20;38;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
117914;1786641551937;150D;Zweite Fahrstatistik;20;38;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
118963;1786641552986;1502;Akkuinformationen;16;39;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
119383;1786641553406;1505;BikePerformance / Fahrleistung;18;39;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
119580;1786641553603;1506;Trip / Kilometer & Betriebszähler;16;39;–;00-00-1B-55-00-02-1F-62-00-00-02-BB-00-00-00-00;;
120022;1786641554045;1508;Settings / Licht & Fahrstufe;17;39;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
120212;1786641554235;1509;BatteryChange / Akku-Livestand;11;39;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
120414;1786641554437;150A;MotorUpdate / Motor-Livestand;10;39;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
120627;1786641554650;150B;Motor-/Controllerblock;20;39;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
120853;1786641554876;150D;Zweite Fahrstatistik;20;39;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
121879;1786641555902;1502;Akkuinformationen;16;40;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
122326;1786641556349;1505;BikePerformance / Fahrleistung;18;40;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
122517;1786641556540;1506;Trip / Kilometer & Betriebszähler;16;40;–;00-00-1B-55-00-02-1F-62-00-00-02-BB-00-00-00-00;;
122933;1786641556956;1508;Settings / Licht & Fahrstufe;17;40;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
123137;1786641557160;1509;BatteryChange / Akku-Livestand;11;40;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
123351;1786641557374;150A;MotorUpdate / Motor-Livestand;10;40;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
123551;1786641557574;150B;Motor-/Controllerblock;20;40;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
123766;1786641557789;150D;Zweite Fahrstatistik;20;40;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
124800;1786641558823;1502;Akkuinformationen;16;41;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
125218;1786641559241;1505;BikePerformance / Fahrleistung;18;41;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
125431;1786641559454;1506;Trip / Kilometer & Betriebszähler;16;41;–;00-00-1B-55-00-02-1F-62-00-00-02-BB-00-00-00-00;;
125846;1786641559869;1508;Settings / Licht & Fahrstufe;17;41;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
126049;1786641560072;1509;BatteryChange / Akku-Livestand;11;41;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
126264;1786641560287;150A;MotorUpdate / Motor-Livestand;10;41;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
126486;1786641560509;150B;Motor-/Controllerblock;20;41;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
126678;1786641560701;150D;Zweite Fahrstatistik;20;41;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
127726;1786641561749;1502;Akkuinformationen;16;42;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
128154;1786641562177;1505;BikePerformance / Fahrleistung;18;42;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
128366;1786641562389;1506;Trip / Kilometer & Betriebszähler;16;42;–;00-00-1B-55-00-02-1F-62-00-00-02-BB-00-00-00-00;;
128784;1786641562807;1508;Settings / Licht & Fahrstufe;17;42;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
128975;1786641562998;1509;BatteryChange / Akku-Livestand;11;42;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
129211;1786641563234;150A;MotorUpdate / Motor-Livestand;10;42;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
129389;1786641563412;150B;Motor-/Controllerblock;20;42;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
129606;1786641563629;150D;Zweite Fahrstatistik;20;42;–;00-00-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
130649;1786641564672;1502;Akkuinformationen;16;43;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
131074;1786641565097;1505;BikePerformance / Fahrleistung;18;43;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
131271;1786641565294;1506;Trip / Kilometer & Betriebszähler;16;43;–;00-00-1B-55-00-02-1F-62-00-00-02-BB-00-00-00-00;;
131699;1786641565722;1508;Settings / Licht & Fahrstufe;17;43;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
131901;1786641565924;1509;BatteryChange / Akku-Livestand;11;43;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
132116;1786641566139;150A;MotorUpdate / Motor-Livestand;10;43;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
